mesurement	 time stamp	N1S0	N3P0	 Ntot	ex.rate	time stamp 2		# AOM frequency A	# AOM frequency B	# Zeeman shift (Hz)	# fHgAOM (Hz)	# drift rate A	# drift rate B
506.000	7.029	506.000	3512976384.063	894.750	267.979	1162.729	0.230	-0.798	1.221
507.000	7.672	507.000	3512976385.578	1058.586	216.080	1274.666	0.170	-0.798	1.221
508.000	7.672	508.000	3512976387.074	962.016	195.064	1157.080	0.169	1.161	1.221
509.000	8.241	509.000	3512976388.575	865.668	190.230	1055.897	0.180	1.161	1.221
510.000	8.241	510.000	3512976390.076	809.724	427.622	1237.345	0.346	1.161	-0.009
511.000	7.631	511.000	3512976391.578	1092.507	176.811	1269.318	0.139	1.161	-0.009
512.000	7.631	512.000	3512976393.078	821.312	290.870	1112.182	0.262	1.547	-0.009
513.000	8.589	513.000	3512976394.575	897.414	279.819	1177.233	0.238	1.547	-0.009
514.000	8.589	514.000	3512976396.074	1043.223	210.456	1253.680	0.168	1.547	1.143
515.000	9.178	515.000	3512976397.577	893.640	364.672	1258.312	0.290	1.547	1.143
516.000	9.178	516.000	3512976399.074	1085.359	304.979	1390.338	0.219	-0.653	1.143
517.000	7.985	517.000	3512976400.575	777.711	318.891	1096.602	0.291	-0.653	1.143
518.000	7.985	518.000	3512976402.075	811.588	430.384	1241.973	0.347	-0.653	-0.659
519.000	6.664	519.000	3512976403.575	935.598	326.488	1262.086	0.259	-0.653	-0.659
520.000	6.664	520.000	3512976405.075	1071.062	381.347	1452.409	0.263	0.521	-0.659
521.000	6.612	521.000	3512976406.575	878.632	271.827	1150.459	0.236	0.521	-0.659
522.000	6.612	522.000	3512976408.065	1176.646	232.952	1409.598	0.165	0.521	0.036
523.000	6.080	523.000	3512976409.574	1000.510	310.998	1311.508	0.237	0.521	0.036
524.000	6.080	524.000	3512976411.078	1049.262	168.326	1217.587	0.138	-0.664	0.036
525.000	4.886	525.000	3512976412.578	907.759	279.030	1186.788	0.235	-0.664	0.036
526.000	4.886	526.000	3512976414.074	966.589	229.499	1196.088	0.192	-0.664	-0.925
527.000	3.352	527.000	3512976415.576	1117.016	106.264	1223.280	0.087	-0.664	-0.925
528.000	3.352	528.000	3512976417.075	882.362	396.443	1278.805	0.310	-0.404	-0.925
529.000	2.383	529.000	3512976418.574	914.197	175.035	1089.232	0.161	-0.404	-0.925
530.000	2.383	530.000	3512976420.077	913.842	272.024	1185.866	0.229	-0.404	2.086
531.000	3.995	531.000	3512976421.575	920.724	427.128	1347.852	0.317	-0.404	2.086
532.000	3.995	532.000	3512976423.075	1063.736	152.637	1216.374	0.125	0.642	2.086
