Trace
Log Plot
A.14.05,N9000A
464158.883361278,-125.800298450231
476796.801470042,-126.075719784471
489778.819368446,-126.235354164093
503114.306057317,-126.396708291994
516812.885632603,-126.691225003545
530884.444230989,-126.943781289445
545339.137164627,-127.063068722975
560187.396250141,-127.193144906959
575439.937337157,-127.378543354631
591107.768041841,-127.569585797083
607202.195690989,-127.768035850117
623734.83548242,-127.972608637902
640717.618867554,-128.145691095768
658162.802162232,-128.296050319387
676082.975391981,-128.55049509275
694491.071378121,-128.721852156637
713400.375071256,-128.954289766855
732824.533138904,-129.123586759215
752777.563814166,-129.314989920184
773273.867012556,-129.469010428212
794328.234724281,-129.606174595164
815955.861689489,-129.734111628102
838172.356364163,-129.872939599138
860993.7521846,-130.020222010064
884436.5191386,-130.15687676979
908517.575651687,-130.279226847144
933254.300796991,-130.37546470092
958664.546837558,-130.647674057653
984766.652110159,-130.964342867623
1011579.4542599,-131.332961787636
1039122.30383517,-131.898345999609
1067415.07825276,-132.324281782163
1096478.19614318,-132.562945863752
1126332.63208666,-132.819752662579
1156999.93175021,-133.116304507072
1188502.22743702,-133.401108573624
1220862.25405907,-133.647318875757
1254103.36554475,-133.981034419738
1288249.55169313,-134.338004527992
1323325.45548722,-134.551046288809
1359356.39087852,-134.771364210501
1396368.36105594,-135.036057927592
1434388.07721197,-135.158645660152
1473442.97781996,-135.49186720877
1513561.24843621,-135.574257090998
1554771.84204117,-135.748761997944
1597104.4999346,-136.074892209065
1640589.77319954,-136.245093546639
1685259.04475075,-136.370096356839
1731144.55198349,-136.511731211336
1778279.41003892,-136.63003457944
1826697.635703,-136.743146239697
1876434.17195608,-136.759982629404
1927524.91319094,-137.032593650912
1980006.73111739,-137.265402459733
2033917.50137229,-137.392333251412
2089296.13085404,-137.370216142754
2146182.58580128,-137.638076773841
2204617.92063618,-137.72784211112
2264644.30759306,-137.828354762106
2326305.06715363,-137.831998724404
2389644.69931102,-137.838432656607
2454708.91568503,-137.910750215425
2521544.67251172,-138.113207190872
2590200.20453132,-138.257105669209
2660725.05979881,-138.387964733384
2733170.13544223,-138.35597752864
2807587.71439473,-138.470591640268
2884031.50312661,-138.551477417946
2962556.67040481,-138.609415275499
3043219.88710772,-138.685092518666
3126079.36712396,-138.801977208844
3211194.90936482,-138.824373287464
3298627.94092063,-138.910831477328
3388441.56139203,-139.018730262736
3480700.58842841,-139.133497713101
3575471.60450621,-139.122974013092
3672823.00498085,-139.187544930206
3772825.04744699,-139.271365210628
3875549.90244286,-139.427076469218
3981071.70553498,-139.354800350438
4089466.61082112,-139.442316190097
4200812.84589007,-139.524056750544
4315190.76827766,-139.58728441512
4432682.92346009,-139.570338235077
4553374.10442625,-139.679519602873
4677351.41287199,-139.705575158793
4804704.32206058,-139.724763214863
4935524.74139481,-139.811980139236
5069907.08274704,-139.983448536434
5207948.32859546,-140.048162010245
5349748.10201537,-140.111673744339
5495408.73857624,-140.184630536206
5645035.36019636,-140.242710160837
5798735.95100831,-140.279179394438
5956621.4352901,-140.323671986223
6118805.75751822,-140.351889560253
6285405.96460025,-140.371185553162
6456542.29034655,-140.440628539134
6632338.2422419,-140.505564604905
6812920.69057962,-140.541246038152
6998419.96002273,-140.550595861106
7188969.92365807,-140.477023610343
7384708.09961117,-140.304776571885
7585775.75029183,-140.032649848862
7792317.98434194,-139.724349091957
8004483.86135892,-139.313953218981
8222426.49947071,-138.894264650543
8446303.18583969,-138.28210962012
8676275.49017531,-138.068512925689
8912509.38133745,-138.081189338464
9155175.34711467,-138.066369122752
9404448.51726353,-137.925050990814
9660508.78989813,-137.983294953489
9923540.96132101,-137.942606040181
10193734.8593887,-137.876475822067
10471285.480509,-137.824241178792
10756393.1303677,-137.724867141335
11049263.5684876,-137.886236533511
11350108.1567231,-137.882628001892
11659144.0117983,-137.848432031616
11976594.1619977,-137.765114639996
12302687.7081238,-137.791944759145
12637659.9888374,-137.812204323705
12981752.7504985,-137.753795375262
13335214.3216332,-137.838635069823
13698299.7921497,-137.854715345206
14071271.1974341,-137.267821344453
14454397.7074593,-137.321873188362
14847955.8210421,-137.460190140446
15252229.5653902,-137.682772200859
15667510.7010815,-138.062666991812
16094098.9326254,-138.015630168745
16532302.1247563,-138.025056089735
16982436.5246174,-137.999109726571
17444826.9899926,-138.110317782301
17919807.2237533,-138.034354157919
18407720.0146896,-138.025304595033
18908917.4848964,-138.159369396806
19423761.3438978,-138.172735118916
19952623.1496888,-138.358433441243
20495884.5768853,-138.170314810004
21053937.6921755,-138.203533473966
21627185.2372702,-138.277463788399
22216040.9195581,-138.236545546775
22820929.7106745,-138.066461425119
23442288.1531992,-138.097406843921
24080564.6757054,-138.039477961593
24736219.9163862,-138.014380353175
25409727.0554931,-138.179363448437
26101572.1568254,-139.03272895918
26812254.5185183,-139.30670349794
27542287.0333817,-139.602284276236
28292196.5590495,-139.902463329937
29062524.2982087,-139.99782177534
29853826.1891796,-139.513463301202
30666673.3071318,-138.873406521629
31501652.2762236,-138.880342631242
32359365.6929629,-138.816128028803
33240432.5610958,-138.861501455243
34145488.738336,-138.898638164783
35075187.3952568,-138.816553757388
36030199.4866785,-138.89578992416
37011214.2358903,-138.857336513991
38018939.6320561,-138.86164194405
39054102.9411638,-138.829513042737
40117451.2308862,-138.70257583551
41209751.909733,-138.769595538673
42331793.2808821,-138.932409200142
43484385.1110907,-138.910832451886
44668359.2150963,-138.830081194238
45884570.05593,-138.618594441716
47133895.3615741,-138.654287334587
48417236.7584099,-138.69930504859
49735520.421914,-138.744874663842
51089697.7450693,-138.741085136699
52480746.0249772,-138.702077375509
53909669.1681638,-138.867703715986
55377498.415089,-139.579144465099
56885293.0843841,-140.180376986473
58434141.3373518,-140.172855672993
60025160.9632815,-140.189673920662
61659500.1861482,-140.145032169093
63338338.4932745,-140.143033707563
65062887.4865558,-140.107794420977
66834391.7568614,-140.109930968843
68654129.7822455,-140.084763729468
70523414.8506112,-140.132974991906
72443596.007499,-140.12793678424
74416059.0296806,-140.228862552473
76442227.42526,-140.291651323118
78523563.4610072,-140.305398900215
80661569.2176614,-140.360339355364
82857787.673969,-140.491550235479
85113803.8202376,-140.522848786143
87431245.8022074,-140.50377999827
89811786.0960694,-140.515410114612
92257142.7154763,-140.561941922162
94769080.451416,-140.632082863808
97349412.1458449,-140.691282770438
100000000,-140.835273477595
